vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.6,74.19,1998
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.51,72.99,420
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.26,74,1998
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,4,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.24,73.7,50
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.19,73.85,1998
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.11,73.62,100
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,74.05,73.67,100
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.94,72.84,50
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.89,73.8,50
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.8,73.14,100
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.78,73.88,2011
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.77,73.53,420
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.64,74.33,420
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,4,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.62,73.52,100
